Area,Room,Parking,Warehouse,Elevator,Address,Price
94,2,TRUE,TRUE,TRUE,Qazvin Imamzadeh Hassan,57066.67
168,3,TRUE,TRUE,TRUE,Aqdasieh,533333.33
100,2,TRUE,TRUE,TRUE,Niavaran,206666.67
100,2,TRUE,TRUE,TRUE,Ajudaniye,210000
44,1,FALSE,TRUE,FALSE,Parastar,34333.33
300,3,FALSE,FALSE,FALSE,Lavasan,900000
280,4,TRUE,TRUE,TRUE,Velenjak,1026666.67
65,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,92000
180,3,TRUE,TRUE,TRUE,Ajudaniye,450000
176,2,TRUE,TRUE,FALSE,Islamshahr,93333.33
83,2,TRUE,TRUE,TRUE,Central Janatabad,128633.33
300,4,TRUE,TRUE,TRUE,Farmanieh,1233333.33
68,2,FALSE,TRUE,FALSE,Pirouzi,46000
220,3,TRUE,TRUE,TRUE,Aqdasieh,1166666.67
140,3,TRUE,TRUE,TRUE,Andisheh,49466.67
290,4,TRUE,TRUE,TRUE,Farmanieh,1200000
75,2,FALSE,TRUE,TRUE,Kahrizak,28750
133,3,TRUE,TRUE,TRUE,East Ferdows Boulevard,266666.67
87,2,TRUE,TRUE,TRUE,Abazar,188500
60,2,FALSE,TRUE,TRUE,Pirouzi,50000
110,2,TRUE,TRUE,TRUE,Pardis,17833.33
149,3,TRUE,TRUE,TRUE,West Ferdows Boulevard,288066.67
238,3,TRUE,TRUE,TRUE,Velenjak,1428000
90,2,TRUE,TRUE,TRUE,Punak,116666.67
100,2,TRUE,TRUE,TRUE,Qazvin Imamzadeh Hassan,61666.67
94,2,TRUE,TRUE,TRUE,Central Janatabad,150400
80,2,TRUE,TRUE,TRUE,Parastar,112000
55,2,FALSE,FALSE,FALSE,Parastar,42666.67
114,3,TRUE,TRUE,TRUE,Saadat Abad,226666.67
75,2,TRUE,TRUE,FALSE,Shahr-e-Ziba,63000
146,3,TRUE,TRUE,TRUE,Heravi,253333.33
70,2,TRUE,TRUE,FALSE,Punak,76000
86,2,TRUE,TRUE,TRUE,Amirabad,157666.67
69,1,FALSE,TRUE,TRUE,Persian Gulf Martyrs Lake,70000
60,1,TRUE,TRUE,TRUE,West Ferdows Boulevard,110000
101,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,116666.67
97,2,TRUE,TRUE,TRUE,Hashemi,76666.67
105,2,TRUE,TRUE,TRUE,Hakimiyeh,119000
110,2,TRUE,TRUE,FALSE,Saadat Abad,416666.67
75,2,TRUE,TRUE,TRUE,Punak,90000
110,2,TRUE,TRUE,TRUE,Punak,216333.33
149,3,TRUE,TRUE,FALSE,Mirdamad,307933.33
105,2,TRUE,TRUE,TRUE,Railway,166666.67
110,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,116666.67
69,2,TRUE,TRUE,TRUE,Pirouzi,60000
190,3,TRUE,TRUE,TRUE,Kook,433333.33
160,2,TRUE,TRUE,TRUE,Yousef Abad,286666.67
67,2,FALSE,TRUE,TRUE,Pirouzi,66666.67
121,2,TRUE,TRUE,TRUE,Narmak,183333.33
105,2,TRUE,TRUE,TRUE,Gisha,245000
83,2,TRUE,TRUE,FALSE,West Ferdows Boulevard,80000
62,1,FALSE,TRUE,TRUE,Pirouzi,46000
55,1,TRUE,TRUE,TRUE,Pirouzi,58333.33
88,2,TRUE,TRUE,TRUE,Pirouzi,81666.67
86,2,TRUE,FALSE,TRUE,Air force,100000
62,1,TRUE,TRUE,TRUE,Narmak,75000
65,1,TRUE,TRUE,FALSE,Araj,103333.33
135,2,TRUE,TRUE,TRUE,Niavaran,495000
226,4,TRUE,TRUE,TRUE,Mahmoudieh,566666.67
70,2,TRUE,TRUE,TRUE,Tenant,67666.67
85,1,TRUE,TRUE,TRUE,Kamranieh,236666.67
170,3,TRUE,TRUE,TRUE,Punak,311666.67
170,3,TRUE,TRUE,TRUE,Niavaran,466666.67
574,5,TRUE,TRUE,FALSE,North Program Organization,2000000
360,4,TRUE,TRUE,TRUE,Niavaran,1266666.67
120,2,TRUE,TRUE,TRUE,Saadat Abad,243333.33
120,3,TRUE,TRUE,TRUE,Punak,222000
97,2,TRUE,FALSE,TRUE,Tenant,77666.67
150,3,TRUE,TRUE,TRUE,Pasdaran,381866.67
140,2,TRUE,TRUE,TRUE,Pasdaran,350000
85,2,TRUE,TRUE,TRUE,Punak,110000
240,3,TRUE,TRUE,TRUE,Velenjak,1533333.33
120,3,TRUE,TRUE,TRUE,Pardis,22333.33
100,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,156666.67
105,3,TRUE,TRUE,FALSE,Andisheh,113333.33
75,2,TRUE,TRUE,TRUE,Punak,99333.33
51,1,TRUE,TRUE,TRUE,Tenant,46000
89,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,136666.67
130,3,TRUE,TRUE,TRUE,Saadat Abad,350000
140,2,TRUE,TRUE,TRUE,Pasdaran,333333.33
100,2,TRUE,TRUE,TRUE,Punak,188333.33
290,3,TRUE,TRUE,TRUE,Farmanieh,1233333.33
290,4,TRUE,TRUE,TRUE,Farmanieh,1133333.33
200,3,TRUE,TRUE,TRUE,Farmanieh,1166666.67
200,3,TRUE,TRUE,TRUE,Aqdasieh,1160000
450,3,TRUE,FALSE,FALSE,Damavand,128333.33
37,1,FALSE,TRUE,FALSE,Andisheh,11833.33
140,3,TRUE,TRUE,TRUE,Gheitarieh,296666.67
150,3,TRUE,TRUE,TRUE,Sadeghieh,180000
465,2,TRUE,FALSE,FALSE,Damavand,110000
160,3,TRUE,TRUE,TRUE,Gheitarieh,326666.67
403,5,TRUE,FALSE,FALSE,Andisheh,433333.33
165,2,TRUE,TRUE,TRUE,Pakdasht,40000
405,5,TRUE,TRUE,FALSE,Andisheh,366666.67
400,5,TRUE,TRUE,FALSE,Andisheh,366666.67
87,2,TRUE,TRUE,TRUE,Pardis,18333.33
88,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,103333.33
145,3,TRUE,TRUE,TRUE,Heravi,300000
86,2,TRUE,TRUE,TRUE,Air force,97466.67
350,3,TRUE,TRUE,FALSE,Pasdaran,33333.33
200,3,TRUE,TRUE,TRUE,Kook,400000
115,3,TRUE,TRUE,TRUE,Velenjak,421666.67
90,2,TRUE,TRUE,TRUE,Gheitarieh,233333.33
107,3,TRUE,TRUE,TRUE,Gheitarieh,214000
84,2,TRUE,TRUE,TRUE,Pirouzi,89600
112,2,TRUE,TRUE,TRUE,Pardis,16000
114,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,123000
120,3,TRUE,TRUE,TRUE,Pardis,21666.67
113,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,126666.67
84,2,TRUE,TRUE,TRUE,West Pars,103333.33
45,1,FALSE,TRUE,FALSE,Shahran,52666.67
53,1,TRUE,TRUE,FALSE,East Ferdows Boulevard,64000
155,2,TRUE,TRUE,TRUE,Pardis,63333.33
56,1,TRUE,TRUE,TRUE,Shahran,81666.67
67,2,TRUE,TRUE,TRUE,East Ferdows Boulevard,79333.33
79,2,TRUE,TRUE,TRUE,East Ferdows Boulevard,86666.67
65,1,TRUE,TRUE,TRUE,Gheitarieh,140833.33
113,2,TRUE,TRUE,TRUE,Rudhen,51666.67
54,1,TRUE,TRUE,FALSE,Aqdasieh,116666.67
170,3,FALSE,FALSE,FALSE,Velenjak,523333.33
42,1,FALSE,TRUE,TRUE,Jeyhoon,35000
160,3,FALSE,TRUE,FALSE,Pakdasht,30333.33
56,1,TRUE,TRUE,TRUE,Punak,95000
75,2,TRUE,TRUE,TRUE,Rudhen,33333.33
80,2,TRUE,TRUE,FALSE,Rudhen,25000
41,1,FALSE,TRUE,TRUE,Farmanieh,84333.33
117,2,FALSE,TRUE,TRUE,Rudhen,52666.67
88,2,TRUE,TRUE,TRUE,Abazar,186666.67
114,2,TRUE,TRUE,TRUE,Abazar,223333.33
75,2,TRUE,TRUE,TRUE,Shahrake Qods,24500
160,3,TRUE,TRUE,TRUE,Andisheh,100000
87,2,TRUE,TRUE,TRUE,Abazar,186666.67
104,2,TRUE,TRUE,TRUE,Abazar,113333.33
90,2,FALSE,TRUE,FALSE,Shahrake Qods,22166.67
120,2,TRUE,TRUE,FALSE,Andisheh,60000
88,2,FALSE,TRUE,TRUE,Shahrake Qods,25333.33
76,2,TRUE,TRUE,TRUE,Abazar,100000
85,2,TRUE,TRUE,TRUE,Southern Janatabad,120000
71,2,FALSE,TRUE,FALSE,Northern Janatabad,86666.67
200,3,TRUE,TRUE,TRUE,Heravi,498333.33
104,2,TRUE,FALSE,TRUE,Air force,140000
165,3,TRUE,TRUE,TRUE,Aqdasieh,666666.67
82,2,TRUE,TRUE,TRUE,Abazar,126666.67
115,2,TRUE,TRUE,TRUE,Gheitarieh,276666.67
350,5,TRUE,TRUE,TRUE,Gheitarieh,1166666.67
106,2,TRUE,TRUE,TRUE,Abazar,150000
40,1,FALSE,TRUE,TRUE,Karoon,29333.33
130,2,TRUE,TRUE,TRUE,Gheitarieh,400000
46,1,TRUE,TRUE,FALSE,Jeyhoon,25000
121,2,TRUE,TRUE,TRUE,Dehkade Olampic,161333.33
80,2,TRUE,TRUE,TRUE,Jeyhoon,50000
154,3,TRUE,TRUE,TRUE,Ostad Moein,133333.33
60,1,FALSE,TRUE,FALSE,Jeyhoon,34000
68,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,76666.67
89,2,TRUE,FALSE,TRUE,Andisheh,36666.67
70,2,TRUE,TRUE,TRUE,Jeyhoon,53333.33
45,1,TRUE,TRUE,TRUE,Qasr-od-Dasht,43333.33
113,2,TRUE,TRUE,TRUE,Amirabad,169333.33
85,2,TRUE,TRUE,TRUE,Dorous,140000
42,1,TRUE,FALSE,TRUE,Vahidieh,32500
108,2,TRUE,TRUE,TRUE,Shahran,143333.33
82,2,TRUE,TRUE,TRUE,Punak,96666.67
76,2,TRUE,FALSE,TRUE,Punak,141666.67
68,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,73333.33
79,2,TRUE,TRUE,TRUE,Punak,108333.33
71,2,TRUE,TRUE,TRUE,Punak,90000
73,2,TRUE,TRUE,TRUE,Punak,118333.33
89,2,TRUE,TRUE,TRUE,Shahrake Qods,53666.67
85,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,91666.67
96,2,TRUE,TRUE,TRUE,East Ferdows Boulevard,131666.67
95,2,TRUE,TRUE,TRUE,Andisheh,40000
60,2,TRUE,TRUE,TRUE,Punak,68333.33
88,2,FALSE,FALSE,TRUE,Parand,16166.67
145,3,TRUE,TRUE,TRUE,Pasdaran,48333.33
75,2,FALSE,TRUE,FALSE,Malard,8333.33
145,3,TRUE,TRUE,TRUE,Gholhak,261666.67
105,3,TRUE,TRUE,TRUE,Ostad Moein,97000
100,2,FALSE,TRUE,FALSE,Tehransar,66666.67
67,2,TRUE,TRUE,TRUE,Feiz Garden,70666.67
78,2,TRUE,FALSE,TRUE,Jeyhoon,75000
125,2,TRUE,TRUE,TRUE,Gheitarieh,416666.67
91,2,TRUE,TRUE,TRUE,Shahran,111666.67
195,3,TRUE,TRUE,TRUE,Gheitarieh,633333.33
87,2,FALSE,FALSE,TRUE,Pardis,19500
99,2,TRUE,TRUE,TRUE,Punak,140000
113,2,TRUE,TRUE,TRUE,Punak,170000
100,2,TRUE,TRUE,TRUE,Punak,143333.33
200,3,TRUE,TRUE,TRUE,Zaferanieh,800000
106,2,TRUE,TRUE,TRUE,Pardis,18666.67
105,2,TRUE,TRUE,TRUE,Shahran,125000
228,3,TRUE,TRUE,TRUE,Zaferanieh,676400
75,2,TRUE,TRUE,TRUE,Shahran,121666.67
84,3,TRUE,TRUE,TRUE,Shahran,101666.67
90,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,105000
66,2,TRUE,FALSE,TRUE,Ostad Moein,52666.67
130,3,TRUE,TRUE,TRUE,Northern Suhrawardi,260000
101,2,TRUE,TRUE,TRUE,Central Janatabad,156666.67
103,2,FALSE,TRUE,FALSE,Shahran,107333.33
60,2,TRUE,TRUE,FALSE,Pirouzi,48333.33
123,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,12000
70,2,TRUE,TRUE,TRUE,Punak,90000
177,3,TRUE,TRUE,TRUE,Velenjak,723333.33
230,3,TRUE,TRUE,TRUE,Farmanieh,733333.33
105,2,TRUE,TRUE,TRUE,Pardis,18000
87,2,FALSE,FALSE,TRUE,Pardis,27000
104,2,TRUE,TRUE,TRUE,Pardis,19666.67
105,2,TRUE,TRUE,TRUE,Pardis,18500
310,3,TRUE,TRUE,TRUE,Elahieh,1516666.67
108,2,TRUE,TRUE,TRUE,Shams Abad,151666.67
105,2,TRUE,TRUE,TRUE,Pardis,18000
75,2,TRUE,TRUE,FALSE,Central Janatabad,91666.67
108,2,TRUE,TRUE,TRUE,Shams Abad,137666.67
105,2,TRUE,TRUE,TRUE,Pardis,18333.33
116,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,168333.33
43,1,TRUE,TRUE,TRUE,Shams Abad,60000
64,2,FALSE,TRUE,FALSE,Jeyhoon,30666.67
48,1,TRUE,TRUE,FALSE,Salsabil,34933.33
134,3,TRUE,TRUE,TRUE,Andisheh,36666.67
134,3,TRUE,TRUE,TRUE,Andisheh,36666.67
100,2,FALSE,FALSE,FALSE,Pardis,21666.67
230,3,TRUE,TRUE,TRUE,Farmanieh,690000
238,3,TRUE,TRUE,TRUE,Velenjak,1563333.33
48,1,TRUE,TRUE,FALSE,Salsabil,33166.67
270,5,TRUE,TRUE,FALSE,Aqdasieh,483333.33
105,2,FALSE,TRUE,FALSE,Andisheh,36666.67
105,2,TRUE,TRUE,TRUE,Pardis,18333.33
86,2,TRUE,TRUE,TRUE,Pardis,26000
130,3,TRUE,TRUE,TRUE,West Pars,225333.33
87,2,TRUE,TRUE,TRUE,Pardis,32000
80,2,FALSE,TRUE,FALSE,Shahrake Qods,40000
112,2,TRUE,TRUE,TRUE,Yousef Abad,186666.67
120,2,TRUE,TRUE,FALSE,Pardis,60000
125,2,TRUE,TRUE,TRUE,Pardis,70000
100,2,TRUE,TRUE,TRUE,,103333.33
100,2,TRUE,TRUE,TRUE,Pirouzi,86666.67
123,3,TRUE,TRUE,TRUE,East Ferdows Boulevard,186666.67
100,2,TRUE,TRUE,TRUE,Pirouzi,133333.33
88,2,TRUE,TRUE,TRUE,Northern Janatabad,99333.33
87,2,TRUE,TRUE,TRUE,Pardis,24000
66,2,TRUE,FALSE,TRUE,Ostad Moein,52666.67
85,2,TRUE,TRUE,TRUE,Pardis,24333.33
84,2,FALSE,TRUE,FALSE,Sattarkhan,86666.67
110,2,TRUE,TRUE,TRUE,Yousef Abad,190000
170,3,TRUE,TRUE,TRUE,Niavaran,736666.67
220,3,TRUE,TRUE,TRUE,Niavaran,660000
101,2,TRUE,TRUE,TRUE,Yousef Abad,183333.33
100,2,TRUE,TRUE,TRUE,Gheitarieh,226666.67
193,3,TRUE,TRUE,TRUE,Kook,433333.33
45,1,FALSE,TRUE,FALSE,Andisheh,13166.67
86,2,TRUE,FALSE,TRUE,Pirouzi,68333.33
138,3,TRUE,TRUE,TRUE,Islamshahr,56333.33
100,2,FALSE,TRUE,FALSE,Tehransar,66666.67
55,1,TRUE,TRUE,TRUE,Saadat Abad,133333.33
100,2,TRUE,TRUE,TRUE,Gheitarieh,273333.33
108,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,100800
94,2,TRUE,TRUE,TRUE,Gheitarieh,278333.33
101,2,TRUE,TRUE,TRUE,Gheitarieh,293333.33
101,2,TRUE,TRUE,TRUE,Gheitarieh,283333.33
99,1,TRUE,TRUE,TRUE,Gheitarieh,280000
97,2,TRUE,TRUE,TRUE,Shahrake Gharb,250000
"8,400,000,000",2,TRUE,TRUE,TRUE,Gheitarieh,290000
126,2,TRUE,TRUE,TRUE,Gheitarieh,383333.33
105,2,TRUE,TRUE,TRUE,Pardis,17500
101,2,TRUE,TRUE,TRUE,Tarasht,111500
100,2,TRUE,TRUE,TRUE,Gheitarieh,276666.67
90,2,TRUE,TRUE,TRUE,Shahrake Qods,33000
146,3,TRUE,TRUE,TRUE,Saadat Abad,360000
90,3,TRUE,TRUE,FALSE,Salsabil,85000
60,2,FALSE,TRUE,FALSE,Shahrake Azadi,56000
130,3,TRUE,TRUE,TRUE,Shahrake Gharb,476666.67
85,2,TRUE,TRUE,FALSE,Air force,90000
80,1,FALSE,TRUE,FALSE,Shahrake Qods,18666.67
132,3,TRUE,TRUE,TRUE,Pasdaran,330000
115,2,TRUE,TRUE,TRUE,Tarasht,153333.33
70,2,FALSE,TRUE,FALSE,Pirouzi,51666.67
145,3,TRUE,TRUE,TRUE,Pirouzi,130000
88,2,TRUE,TRUE,TRUE,Punak,99333.33
54,1,FALSE,TRUE,FALSE,Beryanak,27666.67
65,2,TRUE,TRUE,FALSE,Pirouzi,55000
70,1,TRUE,TRUE,FALSE,Dehkade Olampic,66666.67
63,1,TRUE,TRUE,TRUE,Ostad Moein,46000
190,3,TRUE,TRUE,TRUE,Zaferanieh,433333.33
57,1,TRUE,TRUE,TRUE,Qasr-od-Dasht,40000
144,3,TRUE,TRUE,TRUE,Velenjak,400000
85,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,115000
65,2,FALSE,TRUE,TRUE,West Pars,66666.67
88,3,FALSE,FALSE,TRUE,Parand,17333.33
74,2,TRUE,TRUE,TRUE,Darband,136666.67
76,2,FALSE,FALSE,FALSE,Parand,12166.67
88,2,FALSE,FALSE,TRUE,Parand,19333.33
49,1,TRUE,TRUE,TRUE,Punak,89800
287,5,TRUE,TRUE,FALSE,Vanak,1916666.67
95,2,TRUE,TRUE,FALSE,Punak,130000
65,1,TRUE,TRUE,TRUE,Air force,56333.33
86,2,TRUE,TRUE,TRUE,Niavaran,186000
86,2,TRUE,TRUE,TRUE,Kamranieh,183333.33
90,2,TRUE,TRUE,TRUE,Golestan,23000
62,2,TRUE,TRUE,FALSE,Ekhtiarieh,110000
157,3,TRUE,TRUE,TRUE,Gheitarieh,453333.33
90,2,TRUE,TRUE,TRUE,Southern Chitgar,23000
190,3,TRUE,TRUE,TRUE,Gheitarieh,516666.67
90,2,TRUE,TRUE,TRUE,Railway,43833.33
150,3,TRUE,TRUE,TRUE,Gheitarieh,366666.67
70,2,TRUE,TRUE,TRUE,Shahrake Qods,24500
91,2,TRUE,TRUE,TRUE,Tehran Now,100000
155,3,TRUE,TRUE,TRUE,Gheitarieh,490000
245,3,TRUE,TRUE,TRUE,Niavaran,718666.67
120,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,166666.67
150,2,TRUE,TRUE,TRUE,Gheitarieh,433333.33
65,2,TRUE,TRUE,FALSE,West Ferdows Boulevard,75000
106,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,130000
100,2,TRUE,TRUE,TRUE,Gheitarieh,280000
125,2,TRUE,TRUE,TRUE,Gheitarieh,366666.67
57,1,TRUE,TRUE,TRUE,Feiz Garden,63000
160,3,TRUE,TRUE,TRUE,Niavaran,560000
43,1,FALSE,TRUE,TRUE,Beryanak,40000
115,3,TRUE,TRUE,TRUE,Feiz Garden,116666.67
80,2,TRUE,TRUE,TRUE,Feiz Garden,96666.67
93,2,TRUE,TRUE,TRUE,Southern Janatabad,153333.33
65,2,TRUE,FALSE,TRUE,Qasr-od-Dasht,68333.33
90,2,TRUE,TRUE,TRUE,Southern Janatabad,100000
200,2,TRUE,TRUE,FALSE,Andisheh,66666.67
135,3,TRUE,TRUE,TRUE,Shahrake Gharb,300000
63,2,FALSE,TRUE,FALSE,Azarbaijan,44666.67
53,1,TRUE,TRUE,TRUE,Azarbaijan,50000
50,1,FALSE,TRUE,FALSE,Qasr-od-Dasht,27000
72,2,TRUE,TRUE,FALSE,Qasr-od-Dasht,53833.33
148,3,TRUE,TRUE,TRUE,Saadat Abad,416666.67
80,2,TRUE,TRUE,TRUE,Azarbaijan,82666.67
60,2,TRUE,TRUE,TRUE,Andisheh,31666.67
102,2,TRUE,TRUE,TRUE,Shahrake Gharb,329933.33
95,2,TRUE,TRUE,TRUE,Mirdamad,183333.33
83,2,TRUE,TRUE,TRUE,Ray,56666.67
95,2,TRUE,TRUE,TRUE,Gheitarieh,276666.67
83,2,TRUE,TRUE,TRUE,Salsabil,76666.67
60,1,TRUE,TRUE,TRUE,Northern Chitgar,29166.67
65,2,TRUE,TRUE,TRUE,Jeyhoon,46666.67
90,2,TRUE,TRUE,TRUE,Gheitarieh,273333.33
200,3,TRUE,TRUE,TRUE,Heravi,466666.67
53,1,TRUE,TRUE,TRUE,Jeyhoon,47333.33
43,1,TRUE,TRUE,TRUE,Beryanak,41666.67
97,2,TRUE,TRUE,TRUE,Southern Janatabad,129333.33
42,1,TRUE,FALSE,TRUE,Jeyhoon,32000
120,2,TRUE,TRUE,TRUE,Abazar,129333.33
97,2,TRUE,TRUE,TRUE,Sattarkhan,119333.33
97,2,TRUE,TRUE,TRUE,Southern Janatabad,116666.67
90,2,TRUE,TRUE,TRUE,Southern Janatabad,109333.33
97,2,TRUE,TRUE,TRUE,Central Janatabad,120000
90,2,TRUE,TRUE,TRUE,Southern Janatabad,122666.67
198,3,TRUE,TRUE,TRUE,Gheitarieh,450000
929,5,TRUE,TRUE,FALSE,Zafar,2666666.67
90,2,TRUE,TRUE,TRUE,Punak,156000
150,3,TRUE,TRUE,TRUE,Punak,313333.33
136,3,TRUE,TRUE,TRUE,Southern Janatabad,206666.67
120,2,TRUE,TRUE,TRUE,Southern Janatabad,136666.67
90,2,TRUE,TRUE,TRUE,Punak,117333.33
550,3,TRUE,TRUE,FALSE,Absard,150000
50,1,TRUE,TRUE,TRUE,Punak,83333.33
90,2,TRUE,TRUE,TRUE,Mirdamad,200000
55,1,TRUE,TRUE,TRUE,Punak,76666.67
75,2,TRUE,TRUE,TRUE,Jeyhoon,78333.33
47,1,TRUE,TRUE,TRUE,Punak,70000
65,2,TRUE,TRUE,FALSE,Punak,75000
420,4,TRUE,TRUE,TRUE,Zaferanieh,3080000
124,3,TRUE,TRUE,TRUE,Southern Janatabad,198333.33
86,2,TRUE,TRUE,TRUE,Punak,141666.67
70,1,TRUE,TRUE,TRUE,Punak,103333.33
181,3,TRUE,TRUE,TRUE,Velenjak,453333.33
68,2,TRUE,TRUE,FALSE,Punak,74333.33
85,2,TRUE,TRUE,TRUE,Yaftabad,41666.67
67,2,TRUE,TRUE,TRUE,Punak,86666.67
72,1,TRUE,TRUE,TRUE,Ozgol,150000
145,3,TRUE,TRUE,TRUE,Central Janatabad,205000
116,2,TRUE,TRUE,TRUE,Shahrake Gharb,328666.67
65,1,TRUE,TRUE,TRUE,Northern Janatabad,90000
125,2,TRUE,TRUE,TRUE,Ozgol,310000
143,3,TRUE,TRUE,TRUE,Saadat Abad,373333.33
150,3,TRUE,TRUE,TRUE,Saadat Abad,493333.33
88,2,TRUE,TRUE,TRUE,Southern Janatabad,85333.33
380,4,TRUE,TRUE,TRUE,Elahieh,1666666.67
95,2,TRUE,TRUE,TRUE,Ostad Moein,99666.67
58,1,TRUE,TRUE,TRUE,Shahran,95000
190,3,TRUE,TRUE,TRUE,Farmanieh,833333.33
120,2,TRUE,TRUE,TRUE,Ekhtiarieh,256666.67
130,3,TRUE,TRUE,TRUE,Shahrakeh Naft,250000
85,2,TRUE,TRUE,FALSE,Punak,93333.33
100,2,TRUE,TRUE,FALSE,Islamshahr,36666.67
115,2,TRUE,TRUE,TRUE,Gheitarieh,316666.67
76,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,82666.67
125,2,TRUE,TRUE,TRUE,Punak,200000
110,2,TRUE,TRUE,TRUE,Punak,130000
96,2,TRUE,TRUE,TRUE,Punak,138333.33
75,2,TRUE,TRUE,FALSE,Islamshahr,41666.67
105,2,TRUE,TRUE,TRUE,Central Janatabad,143333.33
160,3,TRUE,TRUE,TRUE,Heravi,233333.33
76,2,TRUE,TRUE,TRUE,Jeyhoon,60000
290,4,TRUE,TRUE,TRUE,Zaferanieh,531666.67
110,2,FALSE,TRUE,TRUE,Zafar,185000
198,4,TRUE,TRUE,FALSE,Andisheh,173333.33
105,2,TRUE,TRUE,TRUE,Andisheh,64333.33
90,2,TRUE,TRUE,TRUE,Islamshahr,36600
63,1,TRUE,TRUE,TRUE,Islamshahr,29400
100,2,TRUE,TRUE,TRUE,Central Janatabad,120000
117,3,TRUE,TRUE,TRUE,Islamshahr,66333.33
91,2,TRUE,TRUE,FALSE,Islamshahr,54666.67
60,1,TRUE,TRUE,FALSE,Islamshahr,26000
110,2,TRUE,TRUE,TRUE,Islamshahr,84333.33
96,2,TRUE,TRUE,TRUE,Ostad Moein,99666.67
113,2,TRUE,TRUE,TRUE,Ekhtiarieh,143333.33
60,1,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,9833.33
74,2,TRUE,TRUE,TRUE,Southern Janatabad,93333.33
155,3,TRUE,TRUE,TRUE,Dorous,326666.67
125,2,TRUE,TRUE,TRUE,Ostad Moein,130000
49,1,TRUE,FALSE,TRUE,Dezashib,105000
148,3,TRUE,TRUE,TRUE,Saadat Abad,419333.33
134,3,TRUE,TRUE,TRUE,Qasr-od-Dasht,98333.33
90,2,TRUE,TRUE,TRUE,Central Janatabad,120000
110,1,TRUE,TRUE,TRUE,Central Janatabad,148333.33
115,2,TRUE,TRUE,TRUE,Punak,180166.67
90,2,TRUE,TRUE,TRUE,Darabad,176666.67
95,2,TRUE,TRUE,TRUE,North Program Organization,143333.33
105,2,TRUE,TRUE,TRUE,Pardis,25000
63,2,TRUE,TRUE,TRUE,Amir Bahador,54600
185,3,TRUE,TRUE,TRUE,Pasdaran,433333.33
250,3,TRUE,TRUE,TRUE,Elahieh,1333333.33
88,2,TRUE,TRUE,FALSE,Northern Janatabad,128333.33
95,2,TRUE,TRUE,TRUE,Southern Program Organization,143333.33
108,2,TRUE,TRUE,TRUE,Heravi,213333.33
90,2,TRUE,TRUE,TRUE,Southern Janatabad,126000
160,3,TRUE,TRUE,TRUE,Velenjak,320000
78,2,FALSE,TRUE,TRUE,Parand,14166.67
120,3,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,19666.67
158,3,TRUE,TRUE,TRUE,Pasdaran,368666.67
56,1,TRUE,TRUE,TRUE,West Ferdows Boulevard,75000
155,3,TRUE,TRUE,TRUE,Pasdaran,439166.67
100,2,TRUE,TRUE,TRUE,Southern Janatabad,190000
182,3,TRUE,TRUE,TRUE,Saadat Abad,383333.33
63,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,75000
60,1,TRUE,TRUE,TRUE,Northern Chitgar,29166.67
125,2,TRUE,TRUE,TRUE,Shahrake Qods,34333.33
53,1,FALSE,FALSE,FALSE,Shahrake Qods,13166.67
150,3,TRUE,TRUE,TRUE,Ekhtiarieh,316666.67
62,2,TRUE,TRUE,FALSE,Punak,73333.33
113,2,TRUE,TRUE,TRUE,Ekhtiarieh,200000
93,2,TRUE,TRUE,FALSE,Parand,21666.67
84,2,TRUE,TRUE,TRUE,Damavand,71666.67
83,2,TRUE,TRUE,TRUE,Jeyhoon,73333.33
150,3,TRUE,TRUE,TRUE,Gheitarieh,433333.33
147,3,TRUE,TRUE,TRUE,Ekhtiarieh,320000
75,2,TRUE,TRUE,TRUE,Saadat Abad,183333.33
119,2,TRUE,TRUE,TRUE,Shahran,156666.67
105,2,TRUE,TRUE,TRUE,Saadat Abad,160000
70,2,TRUE,TRUE,TRUE,,161000
115,2,TRUE,TRUE,TRUE,Ekhtiarieh,210000
179,3,TRUE,TRUE,TRUE,Velenjak,268500
86,2,TRUE,TRUE,TRUE,Central Janatabad,120000
70,1,TRUE,TRUE,TRUE,West Ferdows Boulevard,121666.67
