<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.05.01	07:00:00	26.382	26.396	26.306	26.348	1302	0	19
2024.05.01	08:00:00	26.346	26.483	26.334	26.451	1346	0	19
2024.05.01	09:00:00	26.447	26.497	26.408	26.427	1841	0	12
2024.05.01	10:00:00	26.424	26.455	26.341	26.413	1882	0	12
2024.05.01	11:00:00	26.412	26.433	26.349	26.418	2099	0	12
2024.05.01	12:00:00	26.419	26.493	26.371	26.481	1959	0	10
2024.05.01	13:00:00	26.482	26.509	26.449	26.474	1727	0	8
2024.05.01	14:00:00	26.470	26.503	26.410	26.477	1929	0	10
2024.05.01	15:00:00	26.476	26.543	26.361	26.387	4606	0	12
2024.05.01	16:00:00	26.387	26.510	26.335	26.502	4536	0	19
2024.05.01	17:00:00	26.532	26.606	26.349	26.475	6766	0	19
2024.05.01	18:00:00	26.479	26.581	26.399	26.527	4606	0	10
2024.05.01	19:00:00	26.529	26.529	26.441	26.457	3364	0	9
2024.05.01	20:00:00	26.455	26.512	26.418	26.442	3138	0	12
2024.05.01	21:00:00	26.444	26.962	26.384	26.861	8436	0	20
2024.05.01	22:00:00	26.862	26.921	26.533	26.535	7008	0	20
2024.05.01	23:00:00	26.527	26.665	26.495	26.631	2571	0	19
2024.05.02	01:00:00	26.638	26.708	26.593	26.699	1036	0	24
2024.05.02	02:00:00	26.702	26.780	26.676	26.756	816	0	24
2024.05.02	03:00:00	26.756	26.792	26.726	26.763	1248	0	24
2024.05.02	04:00:00	26.761	26.805	26.683	26.716	1355	0	20
2024.05.02	05:00:00	26.713	26.763	26.588	26.629	1411	0	22
2024.05.02	06:00:00	26.632	26.633	26.522	26.558	1237	0	22
2024.05.02	07:00:00	26.560	26.596	26.529	26.554	884	0	22
2024.05.02	08:00:00	26.552	26.562	26.483	26.517	1158	0	17
2024.05.02	09:00:00	26.516	26.636	26.462	26.538	2655	0	10
2024.05.02	10:00:00	26.535	26.561	26.441	26.448	2426	0	11
2024.05.02	11:00:00	26.448	26.501	26.383	26.405	2454	0	10
2024.05.02	12:00:00	26.405	26.436	26.353	26.362	2116	0	10
2024.05.02	13:00:00	26.364	26.365	26.134	26.225	3182	0	11
2024.05.02	14:00:00	26.228	26.343	26.201	26.290	2837	0	11
2024.05.02	15:00:00	26.289	26.326	26.059	26.080	4605	0	19
2024.05.02	16:00:00	26.081	26.348	26.008	26.302	5700	0	19
2024.05.02	17:00:00	26.307	26.757	26.291	26.705	6191	0	19
2024.05.02	18:00:00	26.705	26.749	26.479	26.513	5089	0	7
2024.05.02	19:00:00	26.515	26.618	26.475	26.566	2864	0	11
2024.05.02	20:00:00	26.565	26.680	26.534	26.674	2740	0	11
2024.05.02	21:00:00	26.675	26.716	26.614	26.703	1974	0	8
2024.05.02	22:00:00	26.708	26.716	26.600	26.650	2031	0	7
2024.05.02	23:00:00	26.643	26.658	26.592	26.646	911	0	15
